"","var","var_ws3","var_ws4","var_ws5","var_ws6","var_ws7","var_ws8","var_ws9","var_ws10","var_ws11","var_ws12","var_ws13","var_ws14","var_ws15","var_ws16","var_ws17","var_ws18","var_ws19","var_ws20","var_ws21","var_ws22","var_ws23","var_ws24","var_ws25","var_ws26","var_ws27","var_ws28","var_ws29","var_ws30","var_ws31","var_ws32","var_ws33","var_ws34","var_ws35","var_ws36","var_ws37","var_ws38","var_ws39","var_ws40","var_ws41","var_ws42","var_ws43","var_ws44","var_ws45","var_ws46","var_ws47","var_ws48","var_ws49","var_ws50"
"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3,0.0024377500000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",4,0.00129924999999997,0.00166422916666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",5,0.00121758333333324,0.00125622916666672,0.00182330000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",6,0.00116858333333342,0.000863083333333292,0.00106592499999991,0.00148106666666674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",7,0.00116858333333336,0.000921062500000125,0.000721424999999942,0.000987166666666739,0.00128136904761911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",8,0.00826058333333318,0.00551708333333327,0.00481642500000004,0.00413467499999998,0.00353664285714291,0.00376020982142847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",9,0.00743058333333335,0.00696375000000001,0.00525532499999995,0.00509729999999986,0.0046877857142857,0.00403588839285704,0.00438331250000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",10,0.0078790833333332,0.00758883333333323,0.00651082500000003,0.00521047500000007,0.00486064285714286,0.00443241071428578,0.00391899999999995,0.00413965555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",11,0.00903958333333355,0.00690649999999989,0.0079176749999999,0.00754114166666668,0.00632278571428572,0.00616203125000005,0.00581802777777776,0.00517355555555553,0.00545947272727279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",12,0.00882708333333332,0.00675989583333325,0.00613207500000001,0.00668070000000003,0.00642528571428573,0.00552517410714286,0.00543375694444448,0.00518734444444445,0.00467156363636363,0.00496481060606065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",13,0.00525174999999983,0.00812516666666666,0.00634592499999997,0.00561634166666671,0.00653957142857142,0.00660183928571418,0.00583862499999996,0.00589548888888886,0.00575266818181812,0.00523118749999998,0.00559360256410268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",14,0.00367224999999999,0.0037987291666665,0.00609392499999994,0.00508636666666677,0.0047219761904761,0.00560542410714285,0.00578856944444445,0.00520678888888885,0.00534757272727249,0.00529397537878775,0.00485610256410263,0.00525569917582412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",15,0.00191608333333315,0.00250822916666663,0.00307854999999996,0.00488689999999989,0.0042679880952381,0.00411149553571425,0.00491313194444448,0.00514554444444447,0.00468735454545457,0.00487236363636345,0.0048762564102565,0.00450560027472522,0.0049232785714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",16,0.00234008333333341,0.0042295,0.00354192499999995,0.00435676666666653,0.00514130952380942,0.00471135267857153,0.00469344444444428,0.00512799999999997,0.00518976818181804,0.00474429356060597,0.00483256410256416,0.00478813186813188,0.00444687380952386,0.00478966250000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",17,0.00164308333333363,0.00178008333333335,0.003788175,0.00320014166666671,0.00419464285714281,0.00469655357142851,0.00445019444444456,0.00455980277777786,0.00486576818181805,0.00488877272727278,0.00449645192307691,0.00456230769230769,0.00451809523809524,0.0042169739583333,0.00453103492647047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",18,0.00204399999999988,0.00179322916666676,0.001651075,0.0030821666666665,0.00274180952380939,0.00360369642857128,0.00415337500000004,0.00397455833333327,0.00410704090909091,0.00444040151515149,0.00451370192307702,0.00418382554945054,0.00428502857142849,0.00427825000000004,0.00401143382352945,0.00434152941176477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",19,0.00604508333333331,0.00409272916666673,0.00398417500000001,0.00383007499999999,0.00536180952380953,0.00462342857142855,0.00556650000000006,0.00556422499999999,0.00541406818181804,0.00558601515151504,0.00560872756410258,0.0054794299450548,0.00509035714285707,0.00504426562499993,0.00493181617647068,0.00464270588235294,0.00484983040935684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",20,0.0142100833333334,0.00981872916666663,0.00794455000000005,0.00657646666666678,0.00569030952380948,0.00623870982142843,0.00555352777777768,0.00601922499999994,0.00613496818181822,0.00584540909090903,0.00585677243589751,0.00594928708791221,0.00587440952380943,0.00549356249999994,0.00548386029411763,0.00539877205882361,0.00509910672514619,0.00533204934210525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",21,0.01376275,0.00948141666666661,0.00736667499999996,0.00639019999999997,0.0054903095238095,0.00487842857142863,0.0054704027777778,0.00494129166666663,0.00544466818181819,0.00558440909090908,0.00537336858974361,0.00543537500000011,0.00553733809523819,0.00548799583333341,0.00515427941176469,0.00516211764705883,0.00509884356725148,0.00483073355263157,0.00506657857142843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",22,0.0144917500000002,0.0131127291666668,0.010715675,0.00858574166666677,0.0073143095238097,0.00659271428571425,0.00607487499999998,0.00679622499999994,0.00613480454545445,0.00672050568181818,0.00659459935897422,0.0064191043956044,0.00652223809523814,0.00644684062500005,0.00627438235294112,0.00590638235294125,0.00581569005847952,0.00567856513157885,0.0053955071428571,0.0055396044372294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",23,0.00439375000000011,0.00998516666666679,0.00984332500000007,0.00863854166666673,0.00720323809523819,0.0062926741071429,0.00581306944444454,0.00546662500000005,0.00624546818181824,0.00568728787878804,0.00632411858974365,0.00620359478021975,0.00609688571428576,0.00625211666666668,0.00617161764705881,0.00600760212418314,0.00567406286549716,0.00558616513157896,0.00545712499999995,0.0051988982683982,0.00533276976284594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",24,0.00743958333333331,0.0054291666666666,0.00816167499999998,0.00893334166666686,0.00786747619047612,0.00677303125000006,0.00609921527777788,0.00561905555555558,0.0052666045454544,0.00589252083333346,0.00541868910256408,0.00596619917582413,0.00591112380952371,0.00580491666666664,0.00594134558823531,0.0059026413398693,0.00577794005847957,0.00547479210526316,0.0054157726190476,0.00531318235930742,0.00507227075098824,0.00522348867753633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",25,0.00214758333333342,0.00637850000000018,0.00490392500000009,0.0067441416666667,0.00789111904761922,0.00703326785714291,0.00620487500000008,0.0057179444444445,0.00528442272727281,0.00496137878787877,0.00550140064102574,0.00510067170329688,0.00559569523809533,0.00558873333333333,0.00549373529411756,0.0056244060457515,0.00561705116959057,0.00552386578947373,0.00524935833333326,0.00521371212121213,0.00513348418972342,0.00491046693840576,0.00507466416666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",26,0.00169608333333371,0.00191939583333337,0.00480007499999996,0.00395534166666685,0.00580099999999991,0.00680241071428573,0.00621481944444446,0.00555954444444453,0.00517090000000013,0.0048375056818182,0.00459101602564109,0.00515241758241749,0.00480025714285705,0.00531545000000001,0.00530644117647061,0.00524919035947716,0.0054076271929826,0.00539603684210524,0.00530751547619046,0.00505560227272732,0.00502137351778648,0.0049463894927536,0.00474072333333327,0.00489704153846159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",27,0.00117758333333362,0.00113350000000019,0.0014999250000001,0.00415254166666679,0.00351247619047627,0.00502228571428558,0.00608919444444445,0.005612625,0.00509436818181816,0.00480583901515163,0.00451376602564113,0.00429650686813195,0.00481260000000001,0.00450940000000006,0.00499538970588231,0.00501379820261434,0.00496936695906437,0.00512812105263157,0.00513530357142853,0.00506751136363634,0.00483826679841901,0.00481946693840593,0.00476016666666668,0.00456998153846147,0.00473336182336188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",28,0.000676083333333355,0.000931062500000116,0.00107457500000013,0.00128134166666687,0.00346045238095238,0.00301156696428571,0.00443252777777781,0.00541490000000009,0.0050591409090909,0.00463565151515159,0.00440627243589757,0.00416942994505507,0.0039954952380953,0.00450940000000012,0.0042421544117647,0.00472959477124182,0.00475289035087721,0.00473161776315784,0.00490490357142845,0.00491451298701296,0.00485460079051386,0.00464424954710158,0.00463018749999999,0.00457795846153846,0.00440220797720804,0.00456249074074071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",29,0.000492750000000097,0.000484749999999923,0.000800675000000112,0.00102294166666668,0.00114280952380956,0.00296855357142862,0.00264027777777784,0.0039838916666667,0.00488045000000001,0.00461310606060605,0.00425893910256421,0.00407155494505489,0.00387881428571433,0.00374012916666674,0.0042516838235295,0.00401336029411762,0.00450166228070175,0.0045265921052632,0.00452533690476184,0.00471127759740265,0.00472124110671949,0.00466684057971023,0.00447279000000004,0.00446161999999983,0.00441461182336186,0.00425158300264547,0.00440756403940891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",30,0.00125558333333342,0.000916562500000014,0.000963075000000091,0.00098406666666695,0.00105245238095245,0.00121998214285725,0.00299250000000004,0.00267690000000008,0.00376674090909099,0.00469346022727284,0.0044340224358976,0.00413342994505502,0.00399247142857138,0.00380112916666671,0.00365974632352939,0.00411130800653604,0.00389816228070175,0.00434129671052636,0.00438728928571426,0.00438067965367973,0.00455101383399221,0.00457717346014492,0.00453908333333342,0.00435840615384613,0.00436010256410255,0.00432552744708994,0.00417118472906403,0.0043348818965518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,0.00262975000000015,0.00175716666666674,0.00153567500000007,0.00132534166666676,0.00139911904761906,0.00150464285714299,0.00151023611111112,0.00289522500000008,0.00263466818181832,0.00373346969696979,0.00449948397435906,0.00429974862637366,0.0040191952380953,0.00387575729166671,0.00371693382352939,0.00360313153594773,0.00406940497076029,0.00386487894736847,0.00432126547619034,0.0043463208874458,0.00435863438735176,0.00454482608695666,0.00455426833333324,0.00450680038461538,0.00433367592592592,0.00432552744709007,0.00428498214285712,0.00413775747126444,0.00428567365591401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",32,0.00350308333333366,0.00256541666666673,0.00199067500000008,0.00166886666666679,0.00154316666666669,0.0014984955357144,0.00151962500000011,0.00156700277777786,0.00293134090909091,0.00267768749999998,0.00359712499999994,0.00438356593406591,0.00418369523809524,0.00393939583333346,0.0038290661764705,0.00366905310457517,0.00355095467836263,0.00396617105263156,0.00378043690476191,0.00419658441558439,0.0042386818181818,0.00424423505434792,0.00441474833333329,0.00443776461538466,0.00440385541310534,0.00424132638888878,0.00424406650246313,0.00421402413793108,0.0040737424731183,0.00422839919354841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",33,0.0111315833333334,0.00742383333333341,0.00643907499999991,0.00554007500000009,0.00461930952380966,0.00432583928571427,0.00382161111111115,0.00346780277777784,0.00345984999999995,0.00484940151515165,0.00444537500000012,0.00495986950549462,0.00578169523809532,0.00545451666666672,0.00517913235294123,0.00505759477124195,0.00481024707602342,0.00460810789473696,0.00487167500000005,0.0046647927489176,0.00495583992094869,0.00500443297101466,0.00494577333333338,0.00504080038461534,0.00506992948717964,0.00503877513227502,0.00486183805418719,0.00486715402298859,0.00483759569892476,0.00468174974798387,0.00484141808712121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",34,0.0053687500000002,0.0122281666666667,0.00945992499999998,0.00903747500000014,0.00830823809523817,0.00721392410714298,0.00692577777777784,0.00615627777777779,0.00554974090909077,0.00552540151515139,0.00696304166666669,0.00644349450549451,0.00660498095238116,0.00746725729166666,0.00702213970588245,0.0067164844771243,0.00658334649122809,0.00624890789473691,0.0059611083333333,0.0060717927489179,0.00583913043478278,0.00600029302536239,0.0060520266666666,0.00592259846153834,0.00593504487179492,0.00596689517195761,0.00593477401477822,0.00573808160919544,0.00574273494623663,0.00571025781250013,0.00553386695075761,0.00569655013368987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",35,0.01403425,0.0101401666666668,0.011839175,0.00950834166666672,0.00874695238095258,0.00795600000000007,0.00699361111111113,0.00664702500000007,0.00598610454545461,0.00546422727272734,0.00538579807692326,0.00662429807692314,0.0061595714285715,0.0063739333333334,0.00714088970588225,0.00674779820261448,0.00646223538011699,0.00633353881578949,0.00603182261904767,0.00577273214285719,0.0059047944664033,0.00568405797101447,0.00586202333333323,0.0059037296153846,0.00579289102564105,0.00582109259259266,0.00584505849753695,0.00580999109195406,0.00562248279569898,0.00562337878024194,0.00558977272727271,0.005421789661319,0.00557556302521008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",36,0.0120485833333336,0.00948272916666667,0.00761957499999999,0.00954206666666688,0.00799973809523805,0.00764128125000019,0.0071528611111111,0.00640480277777793,0.00620914090909093,0.00564497727272723,0.00518610576923088,0.00517507142857157,0.0064263380952382,0.00601299583333343,0.00617859558823533,0.00697044526143797,0.0066008347953217,0.00635313881578952,0.00625843333333331,0.00596975108225112,0.00571883794466405,0.00582469519927545,0.00562322666666659,0.00577663115384617,0.00583565455840452,0.00572209656084655,0.0057394119458127,0.00577718419540231,0.00575549569892481,0.00557777016129033,0.00558990246212115,0.00556694674688045,0.0054055197478992,0.00556749265873022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",37,0.0032723333333336,0.00840939583333348,0.0077819500000002,0.00647646666666675,0.00803286904761902,0.00691317410714287,0.00670034027777788,0.00635978888888906,0.00576466818181807,0.00564629356060621,0.00517595192307703,0.00478795604395608,0.00481032142857149,0.00602039895833342,0.00566056617647057,0.00582649999999998,0.00660938450292403,0.00627619671052635,0.00606194761904764,0.00599314123376624,0.00572820256917012,0.00549673505434781,0.00560031083333338,0.00541808153846155,0.00556763461538465,0.00563695072751312,0.00553177647783256,0.00555160919540227,0.00559779569892482,0.00558574571572577,0.00541958238636361,0.0054395456773618,0.00542484327731095,0.00527249999999991,0.00543837274774778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",38,0.00154158333333321,0.00415439583333347,0.00679462499999994,0.00639836666666662,0.00561064285714274,0.0073068526785714,0.0064481944444445,0.00642432222222227,0.00623244999999994,0.00573119696969713,0.0056998557692309,0.00526305631868138,0.00488955238095239,0.00495727395833342,0.00618942279411763,0.0058531707516342,0.00594827923976616,0.00675784473684213,0.00642698214285709,0.0062365281385281,0.00619201482213448,0.00592586911231886,0.00568949333333328,0.00575356461538465,0.00558234686609691,0.00569515608465605,0.00577910529556647,0.00566104626436776,0.00565973118279572,0.00571774193548381,0.00571640340909091,0.00555457241532982,0.00558379957983195,0.00557743253968252,0.00542685923423426,0.00560064580369843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",39,0.00285308333333339,0.00199389583333335,0.00474030000000003,0.00609720000000022,0.00569389285714283,0.00521017410714286,0.00700709027777779,0.00632121111111121,0.00644025454545449,0.00636355113636364,0.00593088141025655,0.0059713021978021,0.00555426666666665,0.00518400729166659,0.00529096507352947,0.00654883006535953,0.00622842543859657,0.00624747039473694,0.00708468690476178,0.00674925541125539,0.00657771442687763,0.00655406340579726,0.00628145583333332,0.00603512615384624,0.00605438461538462,0.00589067294973549,0.0059614895320196,0.00605872298850573,0.00592315698924738,0.00589590700604838,0.0059645852272727,0.00597250356506246,0.00581226680672267,0.00584960396825393,0.00585026163663659,0.00569896319345672,0.00588030094466933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",40,0.00149274999999993,0.00218541666666683,0.00166217500000004,0.0037941666666669,0.0051565714285714,0.0050113526785714,0.00463365277777777,0.00623744444444446,0.00569281363636369,0.00585506628787864,0.00583865064102577,0.00548348489010999,0.0055642095238096,0.0052039333333334,0.00487886764705889,0.00500897058823542,0.00623984064327487,0.00595770000000006,0.00597688928571434,0.0068096282467532,0.00650111857707508,0.00635559737318828,0.00635308583333327,0.00609908153846149,0.00586798076923077,0.00588400628306875,0.0057363048029557,0.00580202327586203,0.00590932903225806,0.00577938306451604,0.00575234280303019,0.00582951893939385,0.00584667857142866,0.00569620714285717,0.00574137274774775,0.00575004427453764,0.00560642712550616,0.00579263445512819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,0.00207774999999982,0.00159541666666659,0.00184067500000007,0.00147576666666671,0.00317424999999979,0.00450581696428573,0.00451959027777782,0.00420615555555558,0.00563415454545453,0.00518792992424253,0.00536891025641036,0.00538963186813196,0.00509278095238108,0.00519882395833348,0.00488486764705895,0.00459783006535949,0.00474280116959072,0.00594041776315784,0.0056910226190475,0.00571370779220791,0.0065362648221345,0.0062526154891305,0.00612927250000002,0.00614410653846164,0.00590780199430198,0.00569153009259257,0.0057068866995074,0.00557352298850586,0.00563659999999997,0.00575184450604838,0.00562825189393934,0.00560281639928707,0.00568686428571431,0.00571187678571428,0.00557061599099088,0.00562241127311535,0.00563807017543863,0.00550190705128204,0.00569184756097569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",42,2.35833333335211e-05,0.00148516666666672,0.00134507500000003,0.00151467499999995,0.00126266666666682,0.00272106696428577,0.00396265277777785,0.00406340000000006,0.00381212272727263,0.00512338446969694,0.00475584935897433,0.0049577582417583,0.00501220952380962,0.00476393333333345,0.00489369117647057,0.00461788970588237,0.00436195467836267,0.00452166513157893,0.00569330833333339,0.0054721996753248,0.0054937193675891,0.00630938949275366,0.00604666499999999,0.00594344461538466,0.0059745113960115,0.00575327876984123,0.00554945135467972,0.00556178850574716,0.00544152473118282,0.00549989919354837,0.0056231553030302,0.0055041535204992,0.00547858529411768,0.0055695920634921,0.00560231869369367,0.00546942265291606,0.00552781309041843,0.00555030705128204,0.00542084756097552,0.00561483217189319,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,0.00279808333333337,0.00207083333333347,0.00213632499999994,0.0017737416666666,0.00202873809523822,0.00175756696428562,0.00323771527777783,0.00407821111111111,0.00406759090909099,0.00388511174242444,0.00522264102564096,0.00490421978021974,0.0051583023809524,0.00525927395833339,0.00503980882352939,0.00520400000000014,0.00493700730994161,0.00468114407894741,0.00486316190476193,0.00604797619047621,0.00583751383399217,0.00580986911231887,0.00664226500000002,0.00637688461538467,0.0062868076923078,0.00633263359788358,0.00610758004926106,0.0058971850574713,0.00587693924731173,0.00576224369959667,0.00578881439393944,0.00592194652406428,0.00578922058823533,0.00574298789682529,0.00584207244744745,0.00588188051209105,0.00575000944669369,0.00581476346153851,0.00584282621951204,0.00571266100464567,0.00591279263565893,NA,NA,NA,NA,NA,NA,NA
"44",44,0.00214608333333338,0.00189656249999996,0.00155632500000003,0.00174556666666681,0.00152483333333338,0.00174953125000002,0.0015444375,0.0028816361111112,0.00367257272727262,0.00370772727272744,0.00356507692307699,0.00482224862637352,0.00455698809523817,0.00482519583333335,0.00495049816176468,0.0047677124183007,0.00495046783625735,0.00471382828947376,0.00448316428571429,0.00467805898268415,0.00584263339920967,0.00565607201086964,0.00562740250000001,0.00645501384615386,0.00620751994302001,0.00613510978835975,0.00619553078817733,0.00598373247126445,0.00578429623655922,0.00576101512096785,0.00565816808712136,0.00567996791443849,0.00582089075630251,0.00569187678571423,0.00564490465465468,0.00575082432432435,0.00579805094466944,0.00567378701923078,0.00574499695121951,0.00577967421602773,0.00565561821705407,0.00586004756871039,NA,NA,NA,NA,NA,NA
"45",45,0.0075067499999999,0.00730850000000001,0.00680982499999999,0.00602214166666664,0.00511940476190483,0.00438812499999993,0.0045352500000001,0.00411737777777778,0.00547221818181818,0.00569197537878771,0.00543000000000008,0.00526095054945056,0.00655545952380963,0.00625202395833338,0.00653277757352944,0.00666112418300661,0.006448668128655,0.00663295986842108,0.00634923928571425,0.00606456060606057,0.00625751679841927,0.00743944519927534,0.00722558999999997,0.00709135999999997,0.00793351353276367,0.00764532638888891,0.00756174507389169,0.00761831867816097,0.00737145645161297,0.0071349231350807,0.00704140672348494,0.00692399643493771,0.00687917857142857,0.00701917837301578,0.00684932019519523,0.00675322546230432,0.00685749325236173,0.00690105624999996,0.0067616274390244,0.00682977947154462,0.00686009994462902,0.006720294397463,0.00692482904040416,NA,NA,NA,NA,NA
"46",46,0.00890208333333342,0.00595006249999989,0.00576262499999991,0.00552276666666676,0.00503707142857146,0.00441699553571435,0.00386502777777764,0.00403534444444448,0.00370669090909095,0.00498190909090912,0.00521782692307704,0.00501275412087911,0.00488536428571429,0.0061278333333334,0.00587478492647053,0.00617403676470594,0.00632880116959081,0.00615324407894739,0.00635889761904753,0.00610674242424249,0.00584900691699598,0.00605788949275359,0.00722739583333346,0.0070383384615387,0.00690754131054138,0.00774939517195773,0.00747993472906404,0.00741480143678164,0.00748711129032259,0.00725441834677428,0.00702979592803019,0.0069352542335115,0.00683038655462193,0.00678239265873028,0.0069314241741741,0.00676589118065439,0.00666977024291508,0.0067818972756411,0.00683368993902449,0.00670219454123091,0.00677761932447405,0.00681524352537002,0.00668181691919187,0.0068916735507245,NA,NA,NA,NA
"47",47,0.01043575,0.00776941666666686,0.00599817500000011,0.00546214166666683,0.00510240476190467,0.00464626785714278,0.00419869444444443,0.00373746944444451,0.00383434090909094,0.00353541477272748,0.00465051923076931,0.00493118131868132,0.00478272142857142,0.00465917395833332,0.00579778492647071,0.00557041830065372,0.00585480116959067,0.00600871776315786,0.00585403690476181,0.00605928571428577,0.00583121146245072,0.00559616983695673,0.00580557250000006,0.00693968461538461,0.0067699807692309,0.00665286078042338,0.00747755233990158,0.00722717126436791,0.00717488333333346,0.007255935483871,0.00703833570075754,0.00682735561497328,0.0067396336134454,0.00664503551587308,0.00660158821321315,0.00675438833570416,0.00659712348178134,0.00650647419871798,0.00662233902439011,0.00667913356562132,0.00655543549280189,0.00663514482029589,0.00667767500000012,0.00655112765700502,0.00676283533765034,NA,NA,NA
