"","acf","acf_ws3","acf_ws4","acf_ws5","acf_ws6","acf_ws7","acf_ws8","acf_ws9","acf_ws10","acf_ws11","acf_ws12","acf_ws13","acf_ws14","acf_ws15","acf_ws16","acf_ws17","acf_ws18","acf_ws19","acf_ws20","acf_ws21","acf_ws22","acf_ws23","acf_ws24","acf_ws25","acf_ws26","acf_ws27","acf_ws28","acf_ws29","acf_ws30","acf_ws31","acf_ws32","acf_ws33","acf_ws34","acf_ws35","acf_ws36","acf_ws37","acf_ws38","acf_ws39","acf_ws40","acf_ws41","acf_ws42","acf_ws43","acf_ws44","acf_ws45","acf_ws46","acf_ws47","acf_ws48","acf_ws49","acf_ws50"
"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3,-0.565326633165821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",4,-0.124687319607486,-0.508008587559333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",5,-0.21409668514589,-0.249411267185244,-0.494784182526156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",6,-0.65636216691621,-0.404677995558588,-0.435996904097408,-0.541134017524863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",7,-0.100596638855244,-0.384367012734267,-0.278185535571947,-0.301761494737957,-0.481986077284996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",8,-0.194363459669579,-0.202564005739774,-0.257865533045744,-0.188004498539794,-0.203834635059771,-0.273414079761405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",9,-0.269905533063417,0.167908215161849,0.200404351776519,0.160123987208919,0.242928503586898,0.22591157571742,0.13148034607262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",10,-0.0837731405585139,-0.251531856016532,-0.010165378427473,-0.0180141925640275,-0.00520405814020092,0.0812758092782357,0.0522454707833505,0.0166583907947239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",11,-0.629330875009606,-0.417167402688318,-0.499671936521786,-0.245528878437589,-0.219584818755631,-0.192677018318547,-0.106185223557477,-0.110283063442314,-0.120594850530477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",12,-0.614625127842039,-0.79322366900379,-0.556787058214393,-0.569401410031888,-0.312745164989096,-0.290269719199215,-0.237382935237519,-0.136000651157417,-0.142610151236805,-0.130216574731753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",13,-0.663802542009834,-0.644509856208093,-0.743688272395296,-0.596315167593764,-0.594011262674024,-0.335196427943524,-0.296869982230403,-0.242800710147495,-0.142819605735243,-0.138707261626871,-0.125575026450524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",14,-0.557696235278115,-0.765536994279929,-0.645542897229632,-0.762854078331403,-0.628156557016324,-0.595174575805504,-0.318134024776909,-0.273083431673631,-0.206554669199589,-0.0963652877765102,-0.0891104098870997,-0.0704388780617873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",15,-0.116912393627049,-0.501792017940994,-0.67134365204399,-0.638093679019441,-0.756599219709182,-0.612026520806786,-0.591631397274153,-0.318090948155806,-0.272249814385419,-0.203331405328777,-0.0898528098963957,-0.0808538292589835,-0.059935960212365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",16,-0.12136913452749,0.0485478977026315,-0.147487595022502,-0.311864813100458,-0.450495023304006,-0.568316769998004,-0.435446143688758,-0.472633905356243,-0.275578639756773,-0.247456008088419,-0.1937164810968,-0.0963058681197535,-0.092689263957699,-0.0713055308350567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",17,-0.376333451674483,0.148366181358592,0.274260692813814,0.0960734377210595,-0.0797680877374513,-0.299098978354208,-0.412281281231284,-0.275056426051563,-0.355432652756565,-0.201142692440046,-0.18188817953058,-0.145730062384091,-0.0620972983417683,-0.0609418440355757,-0.0496866919658869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",18,-0.0352250489236892,-0.243488237002617,0.0237284799297686,0.235265595991304,0.0330582613398614,-0.0934339492683667,-0.326740635962053,-0.427012435343974,-0.282046886021891,-0.370075705229589,-0.21744911600801,-0.196888551190099,-0.161999086520531,-0.0780909737236999,-0.0751153035198393,-0.0639710110891411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",19,-0.43076559003414,-0.412012410219337,-0.445811240721098,-0.250827333668408,-0.0166483545762245,-0.0582746261277983,-0.114748944579167,-0.245761938494978,-0.329060768757884,-0.218190086896314,-0.284175668564589,-0.193151620472971,-0.1873780958395,-0.164646130248988,-0.104933110771206,-0.108227960367937,-0.0957500489144707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",20,-0.591602598311438,-0.638128343153709,-0.586592695621519,-0.592682325193181,-0.518578547727953,-0.296943639617576,-0.359430011398609,-0.326716525429401,-0.437454025740395,-0.481551178469517,-0.373048000828796,-0.430543799903174,-0.339502220824372,-0.329074608158811,-0.303868125913682,-0.244368613233129,-0.242984497598542,-0.223734116498843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",21,-0.480463570144048,-0.613293987361251,-0.624564678094257,-0.530546774748844,-0.560496818451323,-0.508645933995148,-0.322060197115751,-0.374855596124502,-0.357516266008071,-0.451166803682318,-0.502038575719263,-0.398402381832669,-0.445961027059299,-0.349961212692247,-0.339045103448994,-0.308361948027612,-0.244659917891869,-0.243142522895141,-0.218351977253105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",22,-0.00145772594752259,-0.280257653584061,-0.426941373268589,-0.433633831543059,-0.407526807715923,-0.433915144423498,-0.377571783598669,-0.234019171590771,-0.25525737953488,-0.249855428898492,-0.326004726762457,-0.373533111459991,-0.287056675452232,-0.331659800819735,-0.270366946332276,-0.267411236211191,-0.249543772466375,-0.204501490427011,-0.206890105278446,-0.190808553722396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",23,-0.598150782361295,0.109153577807078,-0.261249120596942,-0.378529522890782,-0.385292399676635,-0.373650996517327,-0.386598193353665,-0.316040264534531,-0.159761395254334,-0.177838578506183,-0.167359469798505,-0.253560241110787,-0.297224226888679,-0.206542217702273,-0.259626979321296,-0.2096481861633,-0.208475634315813,-0.198298928355776,-0.160249215475191,-0.163225823471431,-0.155347776145592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",24,-4.66722673315917e-05,-0.180736761320014,0.0928360293689735,-0.269509232422964,-0.360734345912178,-0.376724605001845,-0.361022143736101,-0.373822212115512,-0.317847888100145,-0.173858387938908,-0.19842914363837,-0.182826339421103,-0.271284742138054,-0.310150339511055,-0.220451163264073,-0.275081152587034,-0.224525995827217,-0.222103579035214,-0.21206963945876,-0.173515648442632,-0.175278180122283,-0.167292515844252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",25,-0.235930567951007,0.234041441300192,0.109432240501249,0.158515147508692,-0.194048872645511,-0.283564653191594,-0.300867261628959,-0.27788249468047,-0.297451467954731,-0.257011481616084,-0.140975395319124,-0.168494580257161,-0.163873859383968,-0.251693138576432,-0.292485548575474,-0.209188593899302,-0.263172066125608,-0.210705579473565,-0.20729385443406,-0.196172283565676,-0.156166749819377,-0.157183928930517,-0.148576764603649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",26,-0.0990844920486141,-0.258840672520599,0.21648932568764,0.0697070698345566,0.106411250933739,-0.205750652998538,-0.302857405002908,-0.316447990342925,-0.291056682589098,-0.313680921211027,-0.273946828557043,-0.158565350127501,-0.1817210685142,-0.177318986790082,-0.25950474394082,-0.301357096239961,-0.217521148262439,-0.268334264816177,-0.217430871487109,-0.214975222944562,-0.203323454328093,-0.163752159171408,-0.165396135048301,-0.155424126258489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",27,-0.634821786615538,-0.138214968386839,-0.370761871426786,0.146630744891845,0.0483386238365161,0.0958940152463219,-0.220999845912036,-0.307947855652804,-0.323647625464858,-0.297117294316171,-0.31748114946413,-0.27996345192797,-0.164662849306302,-0.190089036235398,-0.182247097475075,-0.266342233373009,-0.306031746390584,-0.221042384458042,-0.273244929680937,-0.222620315185262,-0.219794343936556,-0.20860418628544,-0.169018154126245,-0.170192224825864,-0.160507894677615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",28,-0.614836271005269,-0.708761271844338,-0.182918828373842,-0.371057463639315,0.146711923748727,0.0438812183975456,0.079387771657208,-0.22289608303015,-0.313048282378322,-0.327209299031762,-0.298973899778976,-0.321027640303505,-0.284469553409767,-0.170413469641179,-0.193931773197034,-0.186636219776521,-0.268353466471287,-0.308714521112788,-0.223262570120633,-0.274132506765117,-0.22433825970419,-0.221992917810496,-0.210597932949063,-0.171168014248086,-0.172631851600201,-0.162304236030901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",29,-0.111872146118677,-0.47657727350861,-0.542935648046922,-0.0304283126820872,-0.266696380206356,0.149515907819492,0.0439162136887336,0.081393124115804,-0.220020694812962,-0.310860580581231,-0.324708032304948,-0.297772519495718,-0.319760641138498,-0.282166683748661,-0.166613321731961,-0.188514648682608,-0.180295699052937,-0.261662078768447,-0.30174023449703,-0.215058332310321,-0.266099009125414,-0.218468048809744,-0.216720730610341,-0.206317436267555,-0.168072984316245,-0.169849592725972,-0.160291842364752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",30,-0.204597243423805,-0.245692692351347,-0.388687277730154,-0.474533116545723,-0.149934070409056,-0.343339700522514,0.0877506265664097,0.026853615915621,0.0671038481322907,-0.22672171989795,-0.305102201102672,-0.320598444955148,-0.292200140979648,-0.311782422657291,-0.279235049061697,-0.170630153753661,-0.195619865071641,-0.186110633328531,-0.268223417206941,-0.305928001087378,-0.221113132352551,-0.272771542234433,-0.224643283335463,-0.222052008480816,-0.21160097887519,-0.172961293272445,-0.173922417992748,-0.164273238164425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,-0.575149729061675,-0.558759366404215,-0.551607599264139,-0.578185289747082,-0.60724496220895,-0.336939235699023,-0.421639930392749,0.00284673710831205,-0.0759551165898488,-0.0130115647831947,-0.256610540535875,-0.339227942161355,-0.350749281325763,-0.322976279232536,-0.344013347916376,-0.310857058018363,-0.201479562062416,-0.220620922286657,-0.209235963162341,-0.282914437567258,-0.320500783950379,-0.236097425644064,-0.282881630089871,-0.237667501064304,-0.23639450133083,-0.225625299214155,-0.188534291274769,-0.190421885288356,-0.179310097124691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",32,-0.666476358128873,-0.77955985057652,-0.7226016301003,-0.708687865351029,-0.72553731504476,-0.721396534619484,-0.490499300814251,-0.563820350598506,-0.108417155999313,-0.155564290761381,-0.0644785766410741,-0.297748762996083,-0.367059613131545,-0.380434354358459,-0.352129936050745,-0.369121698842825,-0.338104912721715,-0.227837235302515,-0.249950961138432,-0.23217279733406,-0.306693761997205,-0.340206400497852,-0.255245123447966,-0.302846299476299,-0.257502211060965,-0.255466493983114,-0.244865154519102,-0.207644998187489,-0.20872751042414,-0.197426370318605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",33,-7.98528710845514e-05,0.0116067620052555,-0.0451594367203265,0.0128044295428973,0.0161465439735607,-0.00902023554471454,-0.0282189416589271,-0.00274036794029353,-0.0666286110669621,0.0724103984507135,0.0748390180805796,0.0772827001014111,-0.121641507900696,-0.163161607658487,-0.176170337378322,-0.154484480008641,-0.166907210229855,-0.153586812945838,-0.0990701350151573,-0.123399320609697,-0.126938921717354,-0.195574446013477,-0.226054870421332,-0.168535198396723,-0.213603962398054,-0.173098508400331,-0.168944139186672,-0.160828021316099,-0.127768499377241,-0.126748497404043,-0.120115426285298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",34,-0.0582072176949701,0.269432594147393,0.378883553516558,0.336375757609284,0.3915632463803,0.411094785691612,0.384340551847822,0.38485105538158,0.3865645801498,0.325493165403674,0.34342929634437,0.366388305925238,0.328606789777195,0.141364855416716,0.119554636173884,0.107020363205559,0.121519182769631,0.114061509695377,0.117982580606986,0.131774590606915,0.107117585989707,0.0828927631881005,0.0174975517843064,-0.0109495957885451,0.0198442628888884,-0.0245303699422902,0.00894378418043798,0.0148957162114926,0.0186098243413202,0.0457318877212454,0.0486165281028611,0.0473283689363887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",35,-0.251385004542453,-0.27083709998192,0.0118428860119102,0.0529743911997822,0.0822891082763826,0.158038856568273,0.175767344975352,0.187872226881788,0.180767573774342,0.18015106519262,0.156263686039256,0.237562905794078,0.256082287728733,0.216443404909586,0.0689622963103555,0.0427435816667121,0.0356238582018648,0.056651930995184,0.04713668532273,0.0499634467875032,0.0625130875294933,0.0420714346422202,0.0172377370270831,-0.0386486481434777,-0.0688615007989527,-0.0386763971381121,-0.0761161694663314,-0.0400649037205865,-0.0343011355005586,-0.0267225778491674,0.00277503511430521,0.00538668797055729,0.00940680412983515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",36,-0.509770627713258,-0.152156552152927,-0.23419088334979,-0.0367641065410909,0.00814811964507286,0.0250880438548386,0.0973141844733563,0.116739608167299,0.125637581382445,0.123791665156904,0.124531485732337,0.0989325714795385,0.185646519667448,0.209588701624751,0.18024723006713,0.036209049972048,0.0156346635740513,0.00777884760859263,0.0289280774918858,0.0217812647554899,0.0245575384253315,0.039132168181438,0.0172114082780711,-0.0035007018407788,-0.0594409334506624,-0.0867236781337421,-0.0565855557577361,-0.0941546481491264,-0.0579601486138702,-0.051570846288578,-0.0439643216947941,-0.0143678539586468,-0.0111095713277578,-0.00678884252303509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",37,-0.402634885063298,-0.535805064275805,-0.133229460482257,-0.20242862191659,-0.0366567887423424,0.00012390615484057,0.0203653052907128,0.095049626035802,0.115470939852551,0.128446730664558,0.126862175206112,0.126907749953449,0.104555680122353,0.195621887859384,0.2219337072806,0.188593192361473,0.0465792463943581,0.0268811127338928,0.0198983088026042,0.0425892570769887,0.0357388341616131,0.0378265247378851,0.0494941902778444,0.0276070009627334,0.00476636758613676,-0.0505378561930419,-0.0783043685960506,-0.0498873337612435,-0.0868815257603903,-0.0498015533603384,-0.0429633880008212,-0.0347148668590793,-0.00438506701565928,-0.000754589175628174,0.00406122643237908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",38,-0.514631421518334,-0.287237163446355,-0.510844969369175,-0.165608236824312,-0.246687387733129,-0.0752896009433428,-0.0239977694971525,-0.00188969350849905,0.0758690402650671,0.100825977262497,0.114987186732395,0.119507328992508,0.119501866305155,0.0985890131357864,0.186960032447363,0.219199890555811,0.189897798992831,0.0540325454121417,0.0409414708477474,0.0340405052862222,0.0565672849042495,0.0523307295040415,0.0536805532771535,0.0626089766917971,0.0399291796084601,0.0179554133039162,-0.0362691976102945,-0.0613004873004337,-0.0365158143298926,-0.072960507757413,-0.0363829686877951,-0.0286522806653606,-0.0206412810959349,0.00918385513175327,0.0136872290737161,0.0180022542026505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",39,-0.0589031359835026,0.0992482263574965,0.0310075311689224,-0.340041330446763,-0.103731202634186,-0.184949026586898,-0.0207711787520194,0.0464439831326369,0.069773562669111,0.148635696013765,0.17870644137519,0.192064175604961,0.202659074048032,0.202701223836051,0.180936350067116,0.250153253492932,0.28759927914663,0.256227257242544,0.122010210181765,0.1153989292506,0.108704943311943,0.129847801116129,0.128201620457679,0.128684749651815,0.131254561573645,0.108301515717332,0.0838197438829247,0.0302393806415792,0.00732035874457059,0.0258968809797947,-0.0104411697591573,0.0244870868633143,0.0331658480096119,0.040049806504193,0.0684031891388058,0.0738446176972458,0.0760158217018006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",40,-0.364763021269451,-0.199647283126814,-0.105728939491882,0.0210967127901076,-0.384842140535318,-0.147756589279866,-0.213374910536065,-0.0296506760247165,0.0389193015494799,0.0718090609390888,0.157859739602534,0.191549503989071,0.21053256470206,0.22307725566557,0.223321416457634,0.205176660175061,0.276501795118647,0.317035450805369,0.281405853823181,0.148265428917633,0.143228425480952,0.137707123416306,0.160355095155199,0.159472697014276,0.159580549956938,0.15868096378042,0.135947115953221,0.108694380839498,0.055666968170562,0.0323917810947837,0.0484520091282001,0.0126397585953795,0.0484416127131743,0.0578314015968125,0.0652563078444449,0.0942554296193238,0.100279041702439,0.102530542143237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,-0.127301167127914,0.151906503003376,-0.0297390902793788,-0.000150580865690379,0.0294032711138729,-0.371983561923469,-0.122947101515683,-0.187890234946682,-0.0241424534865198,0.0405442545165904,0.0721299302452686,0.157901581777106,0.191944838196107,0.211636293043831,0.224892549585091,0.225248064667578,0.207729517466692,0.27995204018857,0.322194145951651,0.286087404914171,0.153217251299972,0.149468510460301,0.144280456340177,0.167589908318385,0.167365563441233,0.167378243580756,0.16552824812519,0.142614798553215,0.114893434576399,0.0619415922263513,0.0389672974590195,0.0541311571682656,0.018431334973743,0.0547045457600774,0.0645247671061132,0.0722089191741848,0.10158293659438,0.107995406604348,0.110364701379602,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",42,-0.603062426381482,-0.0508360453372259,0.293712246528977,0.0393731328503254,0.049663410770845,0.0277839985299478,-0.365372445428935,-0.10729219646382,-0.173117036266536,-0.0223441030499775,0.0409585932406991,0.0712889301514928,0.157098222372567,0.191769931009392,0.21174644787522,0.226064996230726,0.226596923230459,0.20924836143417,0.281792562516121,0.325885986351426,0.290022553993366,0.157252392220065,0.155123102294145,0.150125481593188,0.173903240021353,0.174477580051582,0.174439733020932,0.171899836789993,0.148691818259257,0.120886540259153,0.0679139336767301,0.0455166014316264,0.0598173422829813,0.0241371902678783,0.0607630585406752,0.0710331017080294,0.0788738249595167,0.108512877954661,0.115339509328725,0.11772190599041,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,-0.117719470669407,-0.0222132796781339,-0.0797210162311241,0.0391067533008485,-0.100984325566833,-0.0550632469296814,-0.0165337687874431,-0.319806887006586,-0.119323680331432,-0.186245219992092,-0.0388677598183458,0.0314484242576854,0.062094749087647,0.145836716906621,0.18202297529413,0.202053284803538,0.219783945620724,0.221045961408164,0.205520554966795,0.27404483987167,0.320051565873131,0.289830106079145,0.165539129599111,0.168253636121962,0.163426602851045,0.186171802845988,0.188825460443816,0.18879831165631,0.185784829920587,0.162717912622771,0.137384788029357,0.0863682443044143,0.0671849558129049,0.0789310492673662,0.0442808438796502,0.0793922748198665,0.0901827549628172,0.0974285365136655,0.125804292921288,0.133228210408142,0.1349161229097,NA,NA,NA,NA,NA,NA,NA
"44",44,-0.650338471893176,-0.21929203053771,-0.0632001670602335,-0.18795551906092,-0.0740244835500962,-0.14271456640171,-0.094164092464404,-0.000868623052703843,-0.329770739677832,-0.136704670834869,-0.196092663378128,-0.0342372170399113,0.0395790173995669,0.0763867420752405,0.165162166603287,0.204507177303161,0.227853809701193,0.24771657269854,0.249676453925929,0.235983626074365,0.303332102021172,0.351857306823734,0.31916402520225,0.194601941187245,0.199043003974949,0.195042059782484,0.218599268793792,0.222184293184288,0.222157143325267,0.216774417022291,0.193886767309671,0.166712633192635,0.115881768321328,0.0968170961687037,0.106548102466049,0.0720977721172767,0.107646630041908,0.119106610553919,0.12654017923854,0.155198068650929,0.163192909403373,0.164560655516968,NA,NA,NA,NA,NA,NA
"45",45,-0.442418490025655,-0.387231762103498,-0.174837091995754,-0.0768983994712087,-0.100743303623353,-0.101671007386005,-0.120131500774811,-0.0737486641983347,-0.0201527354402101,-0.186366533205262,-0.101200890116628,-0.147759976163949,-0.0345681092907122,0.0338366154927006,0.0642051865586576,0.136117630692522,0.171040702368973,0.192031832855438,0.212626347893693,0.215349403345484,0.207046203740498,0.265806802954254,0.310570523191414,0.289724397012698,0.19122327481642,0.200805851190254,0.197472973659856,0.217701441223921,0.223347583088531,0.22352677920977,0.21950743275173,0.199043289780016,0.178709236333197,0.135007660622276,0.12199885984466,0.128600667833789,0.0982949828900208,0.128837063589604,0.139918923541818,0.145979673446073,0.170763181274598,0.178813563369586,0.179471737516762,NA,NA,NA,NA,NA
"46",46,-0.659177782978388,-0.690697401637966,-0.534435261707986,-0.265378262505321,-0.127357267443618,-0.16915599444919,-0.16825837739337,-0.144285907027106,-0.0871865395969024,0.00545154285503736,-0.182406379169891,-0.107079821311357,-0.143980489830416,-0.0137650610601933,0.0603725535781704,0.0983179086044617,0.176307339533188,0.215351267960807,0.240212983300484,0.263549299142077,0.267688563115095,0.261424558145469,0.317755069685668,0.365148562496915,0.341568770181408,0.241996086764556,0.253377825504886,0.251093561215512,0.272098544503701,0.278824093819068,0.279273574986069,0.272753437096422,0.252735661312915,0.230205375450661,0.186570049149471,0.173651817199579,0.178107192833733,0.147889109083982,0.178716083739254,0.190562374623148,0.196653201395779,0.221574244822596,0.2302731496695,0.230224403139334,NA,NA,NA,NA
